,eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp,day_of_week,hour,Position,next_event_time,time until next,minutes until next
450685,42816528973848,Car,New credit,Application_1015666669,5000.0,statechange,User_1,O_Cancelled,Offer,OfferState_48399283,complete,2016-06-12 08:00:20.766,Sunday,8,25,2016-06-12 08:00:20.777,0 days 00:00:00.011000,0.00018333333333333334
450686,42816528973849,Car,New credit,Application_1015666669,5000.0,Deleted,User_1,W_Call after offers,Workflow,Workitem_188815270,ate_abort,2016-06-12 08:00:20.777,Sunday,8,26,2016-08-14 10:52:16.267,63 days 02:51:55.490000,90891.92483333334
688313,80268643794944,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_1,A_Create Application,Application,Application_1015673643,complete,2016-08-14 10:52:16.267,Sunday,10,1,2016-08-14 10:52:16.309,0 days 00:00:00.042000,0.0007
688314,80268643794945,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_1,A_Submitted,Application,ApplState_944119433,complete,2016-08-14 10:52:16.309,Sunday,10,2,2016-08-14 10:52:16.496,0 days 00:00:00.187000,0.0031166666666666665
688315,80268643794946,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_1,W_Handle leads,Workflow,Workitem_629995452,schedule,2016-08-14 10:52:16.496,Sunday,10,3,2016-08-15 08:30:55.446,0 days 21:38:38.950000,1298.6491666666666
688773,80268643794947,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_14,W_Handle leads,Workflow,Workitem_1872298262,start,2016-08-15 08:30:55.446,Monday,8,4,2016-08-15 08:31:39.252,0 days 00:00:43.806000,0.7301
688775,80268643794948,Remaining debt home,New credit,Application_1015673643,10000.0,Deleted,User_14,W_Handle leads,Workflow,Workitem_614616231,complete,2016-08-15 08:31:39.252,Monday,8,5,2016-08-15 08:31:39.258,0 days 00:00:00.006000,0.0001
688776,80268643794949,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_14,W_Complete application,Workflow,Workitem_773135918,schedule,2016-08-15 08:31:39.258,Monday,8,6,2016-08-15 08:31:39.261,0 days 00:00:00.003000,5e-05
688777,80268643794950,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_14,W_Complete application,Workflow,Workitem_33957669,start,2016-08-15 08:31:39.261,Monday,8,7,2016-08-15 08:31:39.264,0 days 00:00:00.003000,5e-05
688778,80268643794951,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_14,A_Concept,Application,ApplState_949576595,complete,2016-08-15 08:31:39.264,Monday,8,8,2016-08-15 08:31:43.196,0 days 00:00:03.932000,0.06553333333333333
688779,80268643794952,Remaining debt home,New credit,Application_1015673643,10000.0,Released,User_14,W_Complete application,Workflow,Workitem_290346826,suspend,2016-08-15 08:31:43.196,Monday,8,9,2016-08-15 20:01:09.721,0 days 11:29:26.525000,689.4420833333334
692575,80268643794953,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_11,A_Accepted,Application,ApplState_1792224297,complete,2016-08-15 20:01:09.721,Monday,20,10,2016-08-15 20:06:56.592,0 days 00:05:46.871000,5.781183333333333
692587,80268643794954,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_11,O_Create Offer,Offer,Offer_1440884581,complete,2016-08-15 20:06:56.592,Monday,20,11,2016-08-15 20:06:57.411,0 days 00:00:00.819000,0.013649999999999999
692588,80268643794955,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_11,O_Created,Offer,OfferState_1798409847,complete,2016-08-15 20:06:57.411,Monday,20,12,2016-08-15 20:07:06.779,0 days 00:00:09.368000,0.15613333333333335
692590,80268643794956,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_11,O_Sent (mail and online),Offer,OfferState_211101457,complete,2016-08-15 20:07:06.779,Monday,20,13,2016-08-15 20:07:06.797,0 days 00:00:00.018000,0.0003
692591,80268643794957,Remaining debt home,New credit,Application_1015673643,10000.0,Deleted,User_11,W_Complete application,Workflow,Workitem_1571347279,ate_abort,2016-08-15 20:07:06.797,Monday,20,14,2016-08-15 20:07:06.804,0 days 00:00:00.007000,0.00011666666666666667
692592,80268643794958,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_11,W_Call after offers,Workflow,Workitem_1752331365,schedule,2016-08-15 20:07:06.804,Monday,20,15,2016-08-15 20:07:06.806,0 days 00:00:00.002000,3.3333333333333335e-05
692593,80268643794959,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_11,W_Call after offers,Workflow,Workitem_1933496206,start,2016-08-15 20:07:06.806,Monday,20,16,2016-08-15 20:07:06.808,0 days 00:00:00.002000,3.3333333333333335e-05
692594,80268643794960,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_11,A_Complete,Application,ApplState_1290660941,complete,2016-08-15 20:07:06.808,Monday,20,17,2016-08-15 20:10:27.493,0 days 00:03:20.685000,3.34475
692600,80268643794961,Remaining debt home,New credit,Application_1015673643,10000.0,Released,User_11,W_Call after offers,Workflow,Workitem_1783998594,suspend,2016-08-15 20:10:27.493,Monday,20,18,2016-08-19 10:42:10.106,3 days 14:31:42.613000,5191.710216666667
708630,80268643794962,Remaining debt home,New credit,Application_1015673643,10000.0,Deleted,User_126,W_Call after offers,Workflow,Workitem_1371445516,ate_abort,2016-08-19 10:42:10.106,Friday,10,19,2016-08-19 10:42:10.118,0 days 00:00:00.012000,0.0002
708631,80268643794963,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_126,W_Validate application,Workflow,Workitem_1047144355,schedule,2016-08-19 10:42:10.118,Friday,10,20,2016-08-19 10:42:10.136,0 days 00:00:00.018000,0.0003
708632,80268643794964,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_126,W_Validate application,Workflow,Workitem_99083107,start,2016-08-19 10:42:10.136,Friday,10,21,2016-08-19 10:42:11.115,0 days 00:00:00.979000,0.016316666666666667
708633,80268643794965,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_126,A_Validating,Application,ApplState_891673957,complete,2016-08-19 10:42:11.115,Friday,10,22,2016-08-19 10:44:01.702,0 days 00:01:50.587000,1.8431166666666667
708639,80268643794966,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_126,O_Returned,Offer,OfferState_279418875,complete,2016-08-19 10:44:01.702,Friday,10,23,2016-08-19 10:46:19.744,0 days 00:02:18.042000,2.3007
708648,80268643794967,Remaining debt home,New credit,Application_1015673643,10000.0,Released,User_126,W_Validate application,Workflow,Workitem_628331520,suspend,2016-08-19 10:46:19.744,Friday,10,24,2016-08-19 13:47:53.870,0 days 03:01:34.126000,181.56876666666668
709606,80268643794968,Remaining debt home,New credit,Application_1015673643,10000.0,Deleted,User_109,W_Validate application,Workflow,Workitem_526677504,ate_abort,2016-08-19 13:47:53.870,Friday,13,25,2016-08-19 13:47:53.889,0 days 00:00:00.019000,0.00031666666666666665
709607,80268643794969,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_109,W_Call incomplete files,Workflow,Workitem_1609444530,schedule,2016-08-19 13:47:53.889,Friday,13,26,2016-08-19 13:47:53.892,0 days 00:00:00.003000,5e-05
709608,80268643794970,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_109,W_Call incomplete files,Workflow,Workitem_1799078085,start,2016-08-19 13:47:53.892,Friday,13,27,2016-08-19 13:47:53.895,0 days 00:00:00.003000,5e-05
709609,80268643794971,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_109,A_Incomplete,Application,ApplState_1143492978,complete,2016-08-19 13:47:53.895,Friday,13,28,2016-08-19 13:48:01.697,0 days 00:00:07.802000,0.13003333333333333
709610,80268643794972,Remaining debt home,New credit,Application_1015673643,10000.0,Released,User_109,W_Call incomplete files,Workflow,Workitem_1312084791,suspend,2016-08-19 13:48:01.697,Friday,13,29,2016-08-19 19:26:06.065,0 days 05:38:04.368000,338.0728
710654,80268643794973,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_15,W_Call incomplete files,Workflow,Workitem_59791410,resume,2016-08-19 19:26:06.065,Friday,19,30,2016-08-19 19:28:12.179,0 days 00:02:06.114000,2.1019
710659,80268643794974,Remaining debt home,New credit,Application_1015673643,10000.0,Released,User_15,W_Call incomplete files,Workflow,Workitem_560473569,suspend,2016-08-19 19:28:12.179,Friday,19,31,2016-08-19 19:48:57.969,0 days 00:20:45.790000,20.763166666666667
710697,80268643794975,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_63,O_Create Offer,Offer,Offer_127249084,complete,2016-08-19 19:48:57.969,Friday,19,32,2016-08-19 19:48:58.825,0 days 00:00:00.856000,0.014266666666666667
710698,80268643794976,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_63,O_Created,Offer,OfferState_184823183,complete,2016-08-19 19:48:58.825,Friday,19,33,2016-08-19 19:49:08.840,0 days 00:00:10.015000,0.16691666666666669
710699,80268643794977,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_63,O_Sent (online only),Offer,OfferState_2134387332,complete,2016-08-19 19:49:08.840,Friday,19,34,2016-08-22 14:21:48.417,2 days 18:32:39.577000,3992.6596166666664
716038,80268643794978,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_3,W_Call incomplete files,Workflow,Workitem_122189579,resume,2016-08-22 14:21:48.417,Monday,14,35,2016-08-22 14:22:53.402,0 days 00:01:04.985000,1.0830833333333334
716041,80268643794979,Remaining debt home,New credit,Application_1015673643,10000.0,Released,User_3,W_Call incomplete files,Workflow,Workitem_1892724618,suspend,2016-08-22 14:22:53.402,Monday,14,36,2016-08-23 10:44:08.860,0 days 20:21:15.458000,1221.2576333333334
719580,80268643794980,Remaining debt home,New credit,Application_1015673643,10000.0,Deleted,User_126,W_Call incomplete files,Workflow,Workitem_467608985,ate_abort,2016-08-23 10:44:08.860,Tuesday,10,37,2016-08-23 10:44:08.873,0 days 00:00:00.013000,0.00021666666666666666
719581,80268643794981,Remaining debt home,New credit,Application_1015673643,10000.0,Created,User_126,W_Validate application,Workflow,Workitem_40525961,schedule,2016-08-23 10:44:08.873,Tuesday,10,38,2016-08-23 10:44:08.877,0 days 00:00:00.004000,6.666666666666667e-05
719582,80268643794982,Remaining debt home,New credit,Application_1015673643,10000.0,Obtained,User_126,W_Validate application,Workflow,Workitem_140532844,start,2016-08-23 10:44:08.877,Tuesday,10,39,2016-08-23 10:44:08.944,0 days 00:00:00.067000,0.0011166666666666666
719583,80268643794983,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_126,A_Validating,Application,ApplState_476124291,complete,2016-08-23 10:44:08.944,Tuesday,10,40,2016-08-23 10:45:23.824,0 days 00:01:14.880000,1.248
719596,80268643794984,Remaining debt home,New credit,Application_1015673643,10000.0,Released,User_126,W_Validate application,Workflow,Workitem_790833718,suspend,2016-08-23 10:45:23.824,Tuesday,10,41,2016-08-23 12:59:13.396,0 days 02:13:49.572000,133.8262
720601,80268643794985,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_109,O_Accepted,Offer,OfferState_594254887,complete,2016-08-23 12:59:13.396,Tuesday,12,42,2016-08-23 12:59:13.399,0 days 00:00:00.003000,5e-05
720602,80268643794986,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_109,A_Pending,Application,ApplState_763123629,complete,2016-08-23 12:59:13.399,Tuesday,12,43,2016-08-23 12:59:13.404,0 days 00:00:00.005000,8.333333333333333e-05
720603,80268643794987,Remaining debt home,New credit,Application_1015673643,10000.0,Deleted,User_109,W_Validate application,Workflow,Workitem_422038104,ate_abort,2016-08-23 12:59:13.404,Tuesday,12,44,2016-08-23 12:59:13.420,0 days 00:00:00.016000,0.0002666666666666667
720604,80268643794988,Remaining debt home,New credit,Application_1015673643,10000.0,statechange,User_109,O_Cancelled,Offer,OfferState_1112590740,complete,2016-08-23 12:59:13.420,Tuesday,12,45,2016-06-16 12:15:22.031,-69 days +23:16:08.611000,-97963.85648333334
466799,55005646159872,Unknown,New credit,Application_1015777884,0.0,Created,User_48,A_Create Application,Application,Application_1015777884,complete,2016-06-16 12:15:22.031,Thursday,12,1,2016-06-16 12:15:22.049,0 days 00:00:00.018000,0.0003
466800,55005646159873,Unknown,New credit,Application_1015777884,0.0,Created,User_48,W_Complete application,Workflow,Workitem_31009687,schedule,2016-06-16 12:15:22.049,Thursday,12,2,2016-06-16 12:15:22.056,0 days 00:00:00.007000,0.00011666666666666667
466801,55005646159874,Unknown,New credit,Application_1015777884,0.0,Obtained,User_48,W_Complete application,Workflow,Workitem_1472125685,start,2016-06-16 12:15:22.056,Thursday,12,3,2016-06-16 12:15:22.062,0 days 00:00:00.006000,0.0001
466802,55005646159875,Unknown,New credit,Application_1015777884,0.0,statechange,User_48,A_Concept,Application,ApplState_435785231,complete,2016-06-16 12:15:22.062,Thursday,12,4,2016-06-16 12:18:44.350,0 days 00:03:22.288000,3.371466666666667
466818,55005646159876,Unknown,New credit,Application_1015777884,0.0,statechange,User_48,A_Accepted,Application,ApplState_1696687414,complete,2016-06-16 12:18:44.350,Thursday,12,5,2016-06-16 12:23:41.974,0 days 00:04:57.624000,4.960400000000001
466830,55005646159877,Unknown,New credit,Application_1015777884,0.0,Created,User_48,O_Create Offer,Offer,Offer_664921883,complete,2016-06-16 12:23:41.974,Thursday,12,6,2016-06-16 12:23:43.274,0 days 00:00:01.300000,0.021666666666666667
466831,55005646159878,Unknown,New credit,Application_1015777884,0.0,statechange,User_48,O_Created,Offer,OfferState_975416560,complete,2016-06-16 12:23:43.274,Thursday,12,7,2016-06-16 12:23:54.931,0 days 00:00:11.657000,0.19428333333333334
466832,55005646159879,Unknown,New credit,Application_1015777884,0.0,statechange,User_48,O_Sent (mail and online),Offer,OfferState_1508818030,complete,2016-06-16 12:23:54.931,Thursday,12,8,2016-06-16 12:23:54.951,0 days 00:00:00.020000,0.0003333333333333333
466833,55005646159880,Unknown,New credit,Application_1015777884,0.0,Deleted,User_48,W_Complete application,Workflow,Workitem_1142590584,complete,2016-06-16 12:23:54.951,Thursday,12,9,2016-06-16 12:23:54.958,0 days 00:00:00.007000,0.00011666666666666667
466834,55005646159881,Unknown,New credit,Application_1015777884,0.0,Created,User_48,W_Call after offers,Workflow,Workitem_670515535,schedule,2016-06-16 12:23:54.958,Thursday,12,10,2016-06-16 12:23:54.962,0 days 00:00:00.004000,6.666666666666667e-05
466835,55005646159882,Unknown,New credit,Application_1015777884,0.0,Obtained,User_48,W_Call after offers,Workflow,Workitem_1239723660,start,2016-06-16 12:23:54.962,Thursday,12,11,2016-06-16 12:23:54.965,0 days 00:00:00.003000,5e-05
466836,55005646159883,Unknown,New credit,Application_1015777884,0.0,statechange,User_48,A_Complete,Application,ApplState_398991062,complete,2016-06-16 12:23:54.965,Thursday,12,12,2016-06-16 12:24:58.095,0 days 00:01:03.130000,1.0521666666666667
466839,55005646159884,Unknown,New credit,Application_1015777884,0.0,Released,User_48,W_Call after offers,Workflow,Workitem_157010257,suspend,2016-06-16 12:24:58.095,Thursday,12,13,2016-06-20 20:19:49.149,4 days 07:54:51.054000,6234.8509
479353,55005646159885,Unknown,New credit,Application_1015777884,0.0,Obtained,User_18,W_Call after offers,Workflow,Workitem_563508581,resume,2016-06-20 20:19:49.149,Monday,20,14,2016-06-20 20:20:14.658,0 days 00:00:25.509000,0.42515000000000003
479354,55005646159886,Unknown,New credit,Application_1015777884,0.0,Released,User_18,W_Call after offers,Workflow,Workitem_204915386,suspend,2016-06-20 20:20:14.658,Monday,20,15,2016-06-22 14:00:10.780,1 days 17:39:56.122000,2499.9353666666666
487156,55005646159887,Unknown,New credit,Application_1015777884,0.0,Deleted,User_127,W_Call after offers,Workflow,Workitem_500860040,ate_abort,2016-06-22 14:00:10.780,Wednesday,14,16,2016-06-22 14:00:10.794,0 days 00:00:00.014000,0.00023333333333333333
487157,55005646159888,Unknown,New credit,Application_1015777884,0.0,Created,User_127,W_Validate application,Workflow,Workitem_1559297646,schedule,2016-06-22 14:00:10.794,Wednesday,14,17,2016-06-22 14:00:10.802,0 days 00:00:00.008000,0.00013333333333333334
487158,55005646159889,Unknown,New credit,Application_1015777884,0.0,Obtained,User_127,W_Validate application,Workflow,Workitem_1201118773,start,2016-06-22 14:00:10.802,Wednesday,14,18,2016-06-22 14:00:11.659,0 days 00:00:00.857000,0.014283333333333334
487159,55005646159890,Unknown,New credit,Application_1015777884,0.0,statechange,User_127,A_Validating,Application,ApplState_1429217209,complete,2016-06-22 14:00:11.659,Wednesday,14,19,2016-06-22 14:01:01.742,0 days 00:00:50.083000,0.8347166666666667
487172,55005646159891,Unknown,New credit,Application_1015777884,0.0,statechange,User_127,O_Returned,Offer,OfferState_814452560,complete,2016-06-22 14:01:01.742,Wednesday,14,20,2016-06-22 14:02:00.373,0 days 00:00:58.631000,0.9771833333333333
